metric,n,mean,median,rmse,standard_deviation,p95,maximum,confidence_interval_95_lower,confidence_interval_95_upper
position_error_m,1,0.00019229311992100917,0.00019229311992100917,0.00019229311992100917,0,0.00019229311992100917,0.00019229311992100917,0.00019229311992100917,0.00019229311992100917
heading_error_deg,1,0.2668964720074183,0.2668964720074183,0.2668964720074183,0,0.2668964720074183,0.2668964720074183,0.2668964720074183,0.2668964720074183
