mission_command=START
[YDLIDAR] SDK initializing
[YDLIDAR] SDK has been initialized
[YDLIDAR] SDK Version: 1.2.7
[YDLIDAR] Lidar successfully connected [/dev/ttyS3:230400]
[YDLIDAR] Lidar running correctly! The health status: good
Current Lidar Model Code 151
[YDLIDAR] Baseplate device info
Firmware version: 1.2
Hardware version: 1
Model: Tmini Plus
Serial: 2025042300090381
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Lidar init success, Elapsed time 972 ms
[YDLIDAR] Create thread 0xA69774C0
[YDLIDAR] Successed to start scan mode, Elapsed time 2097 ms
[YDLIDAR] Scan Frequency: 10.00Hz
[YDLIDAR] Fixed Size: 400
[YDLIDAR] Sample Rate: 4.00K
[YDLIDAR] Successed to check the lidar, Elapsed time 0 ms
[2026-07-25 02:20:35][info] [YDLIDAR] Now lidar is scanning...
lidar_state=RUNNING
x=6.34997 y=3.75 yaw=-0.0819237 score=0.979298 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=55602 reason=tracking_pose_accepted
x=6.29997 y=3.75 yaw=-0.0654045 score=0.975045 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=55999 reason=tracking_pose_accepted
x=6.34997 y=3.75 yaw=-0.083792 score=0.976572 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=55834 reason=tracking_pose_accepted
x=6.29997 y=3.75 yaw=-0.0672728 score=0.97588 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=55876 reason=tracking_pose_accepted
x=6.29997 y=3.75 yaw=-0.068207 score=0.973366 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=107730 reason=tracking_pose_accepted
x=6.29997 y=3.75 yaw=-0.0691412 score=0.9719 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=91946 reason=tracking_pose_accepted
x=6.29997 y=3.75 yaw=-0.0700754 score=0.972549 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=47829 reason=tracking_pose_accepted
x=6.34997 y=3.75 yaw=-0.0710095 score=0.974595 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=50638 reason=tracking_pose_accepted
x=6.34997 y=3.75 yaw=-0.0719437 score=0.97416 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=50686 reason=tracking_pose_accepted
x=6.34997 y=3.75 yaw=-0.0728779 score=0.978416 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=51367 reason=tracking_pose_accepted
x=6.34997 y=3.75 yaw=-0.0738121 score=0.9848 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=57683 reason=tracking_pose_accepted
x=6.34997 y=3.75 yaw=-0.0747463 score=0.97872 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=58008 reason=tracking_pose_accepted
x=6.34997 y=3.75 yaw=-0.0756805 score=0.98328 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=58429 reason=tracking_pose_accepted
x=6.34997 y=3.75 yaw=-0.0766146 score=0.980795 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=59041 reason=tracking_pose_accepted
x=6.34997 y=3.75 yaw=-0.0775488 score=0.9814 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=60929 reason=tracking_pose_accepted
x=6.34997 y=3.75 yaw=-0.078483 score=0.98411 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=59409 reason=tracking_pose_accepted
x=6.34997 y=3.75 yaw=-0.0794172 score=0.981957 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=50624 reason=tracking_pose_accepted
x=6.34997 y=3.75 yaw=-0.0803514 score=0.980901 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=91890 reason=tracking_pose_accepted
x=6.34997 y=3.75 yaw=-0.0812856 score=0.984547 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=45727 reason=tracking_pose_accepted
x=6.34997 y=3.75 yaw=-0.0822197 score=0.978691 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=52485 reason=tracking_pose_accepted
x=6.29996 y=3.75 yaw=-0.0657006 score=0.973309 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=53072 reason=tracking_pose_accepted
x=6.34996 y=3.75 yaw=-0.0666348 score=0.969904 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=59330 reason=tracking_pose_accepted
x=6.34996 y=3.75 yaw=-0.067569 score=0.973027 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=56718 reason=tracking_pose_accepted
x=6.34996 y=3.75 yaw=-0.0685032 score=0.975922 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=57101 reason=tracking_pose_accepted
x=6.34996 y=3.75 yaw=-0.0694374 score=0.973262 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=59663 reason=tracking_pose_accepted
x=6.34996 y=3.75 yaw=-0.0703715 score=0.980138 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=57629 reason=tracking_pose_accepted
x=6.34996 y=3.75 yaw=-0.0713057 score=0.984761 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=57412 reason=tracking_pose_accepted
x=6.34996 y=3.75 yaw=-0.0722399 score=0.97861 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=53917 reason=tracking_pose_accepted
x=6.34996 y=3.75 yaw=-0.0731741 score=0.982429 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=54828 reason=tracking_pose_accepted
x=6.34996 y=3.75 yaw=-0.0741083 score=0.982118 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=53844 reason=tracking_pose_accepted
