scan_sequence,timestamp_ns,angle_rad,range_m,intensity
1,1784856755842822000,1.33844936,2.3440001,36
1,1784856755842822000,1.32454145,2.30200005,36
1,1784856755842822000,1.31036031,2.26200008,37
1,1784856755842822000,1.29617965,2.2190001,39
1,1784856755842822000,1.28227174,2.18300009,39
1,1784856755842822000,1.26809061,2.14400005,39
1,1784856755842822000,1.2541827,2.11199999,40
1,1784856755842822000,1.24000204,2.07800007,40
1,1784856755842822000,1.22609365,2.04399991,41
1,1784856755842822000,1.21191299,2.0150001,41
1,1784856755842822000,1.19773233,1.98599994,41
1,1784856755842822000,1.18382394,1.96000004,41
1,1784856755842822000,1.16964328,1.93099999,41
1,1784856755842822000,1.15573537,1.90499997,43
1,1784856755842822000,1.14155471,1.88,42
1,1784856755842822000,1.12764633,1.85599995,43
1,1784856755842822000,1.11346567,1.83200002,43
1,1784856755842822000,1.09955728,1.81299996,44
1,1784856755842822000,1.08537662,1.79100001,44
1,1784856755842822000,1.07119596,1.773,44
1,1784856755842822000,1.05728805,1.75199997,45
1,1784856755842822000,1.04310691,1.73800004,45
1,1784856755842822000,1.029199,1.71800005,45
1,1784856755842822000,1.01501834,1.70299995,46
1,1784856755842822000,1.00110996,1.68499994,46
1,1784856755842822000,0.986929238,1.67400002,47
1,1784856755842822000,0.972748578,1.65499997,47
1,1784856755842822000,0.958840191,1.64300001,47
1,1784856755842822000,0.944659531,1.62800002,47
1,1784856755842822000,0.930751622,1.61399996,47
1,1784856755842822000,0.916570485,1.60099995,48
1,1784856755842822000,0.902662575,1.59000003,47
1,1784856755842822000,0.888481915,1.58000004,48
1,1784856755842822000,0.874300778,1.56500006,48
1,1784856755842822000,0.860665619,1.55599999,49
1,1784856755842822000,0.846484482,1.54200006,48
1,1784856755842822000,0.832303822,1.53699994,49
1,1784856755842822000,0.818123162,1.52699995,49
1,1784856755842822000,0.803942502,1.51900005,48
1,1784856755842822000,0.789761364,1.51100004,50
1,1784856755842822000,0.775580704,1.50399995,50
1,1784856755842822000,0.761400044,1.49600005,50
1,1784856755842822000,0.747218907,1.48300004,50
1,1784856755842822000,0.733038247,1.477,50
1,1784856755842822000,0.718857586,1.47500002,51
1,1784856755842822000,0.704676926,1.46599996,50
1,1784856755842822000,0.690495789,1.46099997,50
1,1784856755842822000,0.676315129,1.45200002,49
1,1784856755842822000,0.662134469,1.45000005,49
1,1784856755842822000,0.647953331,1.44500005,49
1,1784856755842822000,0.633772671,1.44099998,49
1,1784856755842822000,0.619592011,1.43599999,49
1,1784856755842822000,0.605410874,1.43299997,48
1,1784856755842822000,0.591230214,1.42700005,49
1,1784856755842822000,0.576776803,1.42200005,49
1,1784856755842822000,0.562596142,1.41900003,49
1,1784856755842822000,0.548415005,1.41900003,48
1,1784856755842822000,0.534234345,1.41700006,50
1,1784856755842822000,0.520053685,1.41400003,50
1,1784856755842822000,0.505873024,1.40999997,50
1,1784856755842822000,0.491691887,1.40699995,50
1,1784856755842822000,0.477511227,1.40699995,51
1,1784856755842822000,0.463330567,1.40699995,50
1,1784856755842822000,0.44914943,1.403,50
1,1784856755842822000,0.43496877,1.40199995,50
1,1784856755842822000,0.420788109,1.403,51
1,1784856755842822000,0.406606972,1.40499997,50
1,1784856755842822000,0.392426312,1.403,50
1,1784856755842822000,0.378245652,1.40499997,50
1,1784856755842822000,0.364064991,1.40600002,50
1,1784856755842822000,0.349883854,1.40699995,51
1,1784856755842822000,0.335703194,1.40900004,51
1,1784856755842822000,0.321522534,1.41299999,51
1,1784856755842822000,0.307069123,1.41700006,51
1,1784856755842822000,0.293433487,1.41799998,52
1,1784856755842822000,0.279252827,1.42200005,52
1,1784856755842822000,0.26507169,1.42900002,51
1,1784856755842822000,0.25089103,1.42999995,52
1,1784856755842822000,0.23671037,1.43599999,53
1,1784856755842822000,0.222529709,1.43700004,54
1,1784856755842822000,0.208348572,1.44400001,54
1,1784856755842822000,0.194167912,1.449,54
1,1784856755842822000,0.179987252,1.454,53
1,1784856755842822000,0.165806115,1.45700002,52
1,1784856755842822000,0.151625454,1.46500003,52
1,1784856755842822000,0.137444794,1.47000003,52
1,1784856755842822000,0.123264141,1.47599995,52
1,1784856755842822000,0.108810253,1.47899997,53
1,1784856755842822000,0.0946295932,1.48599994,52
1,1784856755842822000,0.0804489329,1.49399996,52
1,1784856755842822000,0.0662677959,1.50399995,52
1,1784856755842822000,0.0520871319,1.51300001,51
1,1784856755842822000,0.0379064716,1.51800001,51
1,1784856755842822000,0.0237258114,1.52999997,51
1,1784856755842822000,0.00954467431,1.54100001,50
1,1784856755842822000,-0.00463598548,1.55299997,49
1,1784856755842822000,-0.0188166462,1.56500006,50
1,1784856755842822000,-0.0329977833,1.57299995,50
1,1784856755842822000,-0.0471784435,1.59000003,48
1,1784856755842822000,-0.0613591038,1.60000002,50
1,1784856755842822000,-0.0758125111,1.61199999,49
1,1784856755842822000,-0.0899936482,1.62300003,49
1,1784856755842822000,-0.104174308,1.63600004,49
1,1784856755842822000,-0.118354969,1.64999998,50
1,1784856755842822000,-0.132536113,1.66299999,50
1,1784856755842822000,-0.146716774,1.67799997,49
1,1784856755842822000,-0.160897434,1.69299996,49
1,1784856755842822000,-0.175078094,1.70899999,49
1,1784856755842822000,-0.189259231,1.72599995,48
1,1784856755842822000,-0.203439891,1.74699998,49
1,1784856755842822000,-0.217620552,1.76400006,48
1,1784856755842822000,-0.231801689,1.78199995,46
1,1784856755842822000,-0.245982349,1.80200005,46
1,1784856755842822000,-0.26043576,1.824,47
1,1784856755842822000,-0.274071395,1.84000003,45
1,1784856755842822000,-0.288524806,1.86000001,44
1,1784856755842822000,-0.302978218,1.88600004,44
1,1784856755842822000,-0.317431629,1.90900004,43
1,1784856755842822000,-0.33188504,1.93299997,43
1,1784856755842822000,-0.346338928,1.95899999,43
1,1784856755842822000,-0.360792339,1.98500001,42
1,1784856755842822000,-0.37524575,2.01300001,40
1,1784856755842822000,-0.389699161,2.04200006,40
1,1784856755842822000,-0.404152572,2.07200003,40
1,1784856755842822000,-0.41860646,2.10400009,39
1,1784856755842822000,-0.433059871,2.1400001,38
1,1784856755842822000,-0.447513282,2.17199993,38
1,1784856755842822000,-0.461966693,2.21399999,37
1,1784856755842822000,-0.476420105,2.25399995,36
1,1784856755842822000,-0.490873992,2.29099989,35
1,1784856755842822000,-0.505327404,2.33899999,35
1,1784856755842822000,-0.519780815,2.38199997,35
1,1784856755842822000,-0.534234226,2.42799997,34
1,1784856755842822000,-0.548687637,2.47799993,34
1,1784856755842822000,-0.563141525,2.53500009,34
1,1784856755842822000,-0.577594936,2.58599997,33
1,1784856755842822000,-0.592048347,2.64700007,31
1,1784856755842822000,-0.606501758,2.70900011,31
1,1784856755842822000,-0.620955169,2.77200007,30
1,1784856755842822000,-0.635409057,2.84899998,25
1,1784856755842822000,-0.649862468,2.92000008,29
1,1784856755842822000,-0.664315879,3,28
1,1784856755842822000,-0.67876929,3.07399988,28
1,1784856755842822000,-0.693222702,3.16400003,28
1,1784856755842822000,-0.707676589,3.26200008,25
1,1784856755842822000,-0.722130001,3.35599995,22
1,1784856755842822000,-0.736583412,3.46499991,21
1,1784856755842822000,-0.751036823,3.57399988,29
1,1784856755842822000,-0.765490711,3.56599998,32
1,1784856755842822000,-0.779944122,3.54299998,32
1,1784856755842822000,-0.794397533,3.52600002,32
1,1784856755842822000,-0.808850944,3.50200009,32
1,1784856755842822000,-0.823304355,3.48699999,32
1,1784856755842822000,-0.837758243,3.47000003,33
1,1784856755842822000,-0.851393402,3.45300007,32
1,1784856755842822000,-0.865846813,3.43700004,33
1,1784856755842822000,-0.880300224,3.421,33
1,1784856755842822000,-0.894753635,3.40700006,33
1,1784856755842822000,-0.909207523,3.39400005,33
1,1784856755842822000,-0.923660934,3.37899995,34
1,1784856755842822000,-0.938114345,3.38599992,28
1,1784856755842822000,-0.952567756,3.41199994,22
1,1784856755842822000,-0.967021167,0,31
1,1784856755842822000,-0.981475055,3.2349999,19
1,1784856755842822000,-0.995928466,0,30
1,1784856755842822000,-1.01038182,3.2019999,28
1,1784856755842822000,-1.02483523,3.21300006,25
1,1784856755842822000,-1.03928864,3.23900008,27
1,1784856755842822000,-1.05374253,3.20700002,17
1,1784856755842822000,-1.06819594,3.171,32
1,1784856755842822000,-1.08264935,3.19300008,26
1,1784856755842822000,-1.09710276,3.2249999,31
1,1784856755842822000,-1.11155617,3.20900011,26
1,1784856755842822000,-1.12601006,0,28
1,1784856755842822000,-1.14073622,3.16199994,22
1,1784856755842822000,-1.15518963,0,19
1,1784856755842822000,-1.16964304,3.21799994,24
1,1784856755842822000,-1.18409646,0,23
1,1784856755842822000,-1.19855034,3.15300012,28
1,1784856755842822000,-1.21300375,3.18799996,26
1,1784856755842822000,-1.22745717,3.21700001,27
1,1784856755842822000,-1.24191058,3.18899989,16
1,1784856755842822000,-1.25636399,3.15899992,25
1,1784856755842822000,-1.27081788,3.1960001,26
1,1784856755842822000,-1.28527129,3.23900008,29
1,1784856755842822000,-1.2997247,3.20099998,23
1,1784856755842822000,-1.31417811,3.18899989,21
1,1784856755842822000,-1.32863152,0,27
1,1784856755842822000,-1.34308541,3.20600009,26
1,1784856755842822000,-1.35753882,3.33500004,25
1,1784856755842822000,-1.37199223,3.3670001,35
1,1784856755842822000,-1.38644564,3.38000011,35
1,1784856755842822000,-1.40089905,3.3900001,35
1,1784856755842822000,-1.41562521,3.39899993,34
1,1784856755842822000,-1.42926085,3.41599989,35
1,1784856755842822000,-1.44371426,3.4289999,34
1,1784856755842822000,-1.45816767,3.4460001,35
1,1784856755842822000,-1.47262156,3.45900011,33
1,1784856755842822000,-1.48707497,3.47600007,34
1,1784856755842822000,-1.50152838,3.49600005,34
1,1784856755842822000,-1.51598179,3.51300001,35
1,1784856755842822000,-1.53070796,3.5309999,34
1,1784856755842822000,-1.54516137,3.54699993,33
1,1784856755842822000,-1.55961525,3.54200006,28
1,1784856755842822000,-1.57406867,0,23
1,1784856755842822000,-1.58852208,3.32399988,24
1,1784856755842822000,-1.60297549,3.21799994,25
1,1784856755842822000,-1.61770165,3.12599993,26
1,1784856755842822000,-1.63215554,3.03600001,27
1,1784856755842822000,-1.64660895,2.95499992,27
1,1784856755842822000,-1.66106236,2.86999989,30
1,1784856755842822000,-1.67551577,2.79999995,31
1,1784856755842822000,-1.68996918,2.73000002,33
1,1784856755842822000,-1.70442307,2.66300011,33
1,1784856755842822000,-1.71914923,2.60100007,34
1,1784856755842822000,-1.73360312,2.54299998,35
1,1784856755842822000,-1.74805605,2.48000002,36
1,1784856755842822000,-1.76250994,2.42600012,36
1,1784856755842822000,-1.77696383,2.375,37
1,1784856755842822000,-1.79141676,2.32500005,37
1,1784856755842822000,-1.8061434,2.28200006,38
1,1784856755842822000,-1.82059634,2.23699999,38
1,1784856755842822000,-1.83505023,2.19799995,38
1,1784856755842822000,-1.84950316,2.16199994,39
1,1784856755842822000,-1.86395705,2.11999989,40
1,1784856755842822000,-1.87841094,2.08500004,41
1,1784856755842822000,-1.89286387,2.04999995,42
1,1784856755842822000,-1.90759051,2.01600003,42
1,1784856755842822000,-1.92204344,1.98599994,42
1,1784856755842822000,-1.93649733,1.95599997,43
1,1784856755842822000,-1.95095122,1.93099999,43
1,1784856755842822000,-1.96540415,1.89999998,43
1,1784856755842822000,-1.97985804,1.87199998,43
1,1784856755842822000,-1.99458373,1.84800005,43
1,1784856755842822000,-2.00821948,1.82299995,43
1,1784856755842822000,-2.02267337,1.79700005,43
1,1784856755842822000,-2.0371263,1.77699995,43
1,1784856755842822000,-2.05158019,1.75300002,44
1,1784856755842822000,-2.06630683,1.73199999,44
1,1784856755842822000,-2.08075976,1.70899999,44
1,1784856755842822000,-2.09521365,1.68900001,44
1,1784856755842822000,-2.10966659,1.67299998,45
1,1784856755842822000,-2.12439322,1.65100002,45
1,1784856755842822000,-2.13884616,1.63699996,46
1,1784856755842822000,-2.15330005,1.62100005,46
1,1784856755842822000,-2.16802669,1.60599995,46
1,1784856755842822000,-2.18247962,1.59099996,47
1,1784856755842822000,-2.19693351,1.57599998,46
1,1784856755842822000,-2.21138644,1.56500006,47
1,1784856755842822000,-2.22611308,1.55200005,48
1,1784856755842822000,-2.24056697,1.53999996,47
1,1784856755842822000,-2.2550199,1.52699995,49
1,1784856755842822000,-2.26974654,1.51800001,49
1,1784856755842822000,-2.28419948,1.50899994,49
1,1784856755842822000,-2.29865336,1.50199997,49
1,1784856755842822000,-2.31310725,1.49000001,49
1,1784856755842822000,-2.32783294,1.48199999,50
1,1784856755842822000,-2.34228683,1.47099996,50
1,1784856755842822000,-2.35673976,1.46200001,50
1,1784856755842822000,-2.3714664,1.454,51
1,1784856755842822000,-2.38591933,1.44599998,52
1,1784856755842822000,-2.40037322,1.43799996,52
1,1784856755842822000,-2.41482711,1.42900002,52
1,1784856755842822000,-2.42955279,1.41999996,54
1,1784856755842822000,-2.44400668,1.41499996,54
1,1784856755842822000,-2.45845962,1.40799999,53
1,1784856755842822000,-2.47318625,1.398,45
1,1784856755842822000,-2.48764014,1.39699996,54
1,1784856755842822000,-2.50209308,1.39199996,55
1,1784856755842822000,-2.51654696,1.38600004,55
1,1784856755842822000,-2.53127265,1.37800002,54
1,1784856755842822000,-2.54572654,1.38399994,51
1,1784856755842822000,-2.56018043,1.40999997,47
2,1784856756666079000,3.12032127,1.49399996,47
2,1784856756666079000,3.1047771,1.48899996,51
2,1784856756666079000,3.08950543,1.50300002,35
2,1784856756666079000,3.07423377,1.51300001,43
2,1784856756666079000,3.05868936,1.528,47
2,1784856756666079000,3.04341793,1.54499996,42
2,1784856756666079000,3.02814627,1.55799997,47
2,1784856756666079000,3.01260185,1.574,31
2,1784856756666079000,2.99733019,1.57200003,18
2,1784856756666079000,2.98205853,1.58000004,20
2,1784856756666079000,2.96651435,1.56700003,6
2,1784856756666079000,2.95124269,0,34
2,1784856756666079000,2.93597102,1.62100005,28
2,1784856756666079000,2.92042661,1.63999999,27
2,1784856756666079000,2.90515494,1.66700006,23
2,1784856756666079000,2.88988328,1.70500004,43
2,1784856756666079000,2.8743391,1.70799994,35
2,1784856756666079000,2.85906744,1.71000004,39
2,1784856756666079000,2.84379578,0,38
2,1784856756666079000,2.82825136,1.76300001,28
2,1784856756666079000,2.8129797,1.78900003,35
2,1784856756666079000,2.79770827,1.83700001,30
2,1784856756666079000,2.78216386,1.83800006,34
2,1784856756666079000,2.76689219,0,40
2,1784856756666079000,2.75162053,1.92299998,43
2,1784856756666079000,2.73607612,1.95500004,43
2,1784856756666079000,2.72080469,1.98699999,41
2,1784856756666079000,2.70553303,2.02200007,41
2,1784856756666079000,2.68998861,2.05500007,40
2,1784856756666079000,2.67471695,2.09800005,40
2,1784856756666079000,2.65944529,2.13800001,38
2,1784856756666079000,2.64390111,2.17400002,38
2,1784856756666079000,2.62862945,2.2190001,38
2,1784856756666079000,2.61335778,2.26399994,37
2,1784856756666079000,2.59781337,2.31399989,36
2,1784856756666079000,2.5825417,2.3599999,35
2,1784856756666079000,2.56727028,2.421,34
2,1784856756666079000,2.55172586,2.47300005,33
2,1784856756666079000,2.5364542,2.53299999,32
2,1784856756666079000,2.52118254,2.59299994,32
2,1784856756666079000,2.50563836,2.66199994,33
2,1784856756666079000,2.49009395,2.71799994,39
2,1784856756666079000,2.47482228,2.7019999,39
2,1784856756666079000,2.45955062,2.67799997,39
2,1784856756666079000,2.4440062,2.6559999,40
2,1784856756666079000,2.42873478,2.63599992,40
2,1784856756666079000,2.41346312,2.61899996,40
2,1784856756666079000,2.3979187,2.60100007,39
2,1784856756666079000,2.38264704,2.58200002,41
2,1784856756666079000,2.36737537,2.56900001,40
2,1784856756666079000,2.3518312,2.55200005,41
2,1784856756666079000,2.33655953,2.53900003,40
2,1784856756666079000,2.32128787,2.52399993,39
2,1784856756666079000,2.30574346,2.50900006,40
2,1784856756666079000,2.29047179,2.49600005,39
2,1784856756666079000,2.27492738,2.48600006,39
2,1784856756666079000,2.25965571,2.4690001,39
2,1784856756666079000,2.24438405,2.46000004,39
2,1784856756666079000,2.22884011,2.44700003,40
2,1784856756666079000,2.21356845,2.43799996,39
2,1784856756666079000,2.19829679,2.42799997,39
2,1784856756666079000,2.18275237,2.41899991,39
2,1784856756666079000,2.16748071,2.41000009,41
2,1784856756666079000,2.15220904,2.4000001,41
2,1784856756666079000,2.13666463,2.39400005,42
2,1784856756666079000,2.12139297,2.38800001,42
2,1784856756666079000,2.1061213,2.38499999,42
2,1784856756666079000,2.09057689,2.37700009,43
2,1784856756666079000,2.0753057,2.37400007,43
2,1784856756666079000,2.05976129,2.36800003,42
2,1784856756666079000,2.04448962,2.36899996,42
2,1784856756666079000,2.02921796,2.36199999,43
2,1784856756666079000,2.01367354,2.36400008,42
2,1784856756666079000,1.998402,2.36100006,41
2,1784856756666079000,1.98313034,2.36400008,34
2,1784856756666079000,1.96758592,2.35500002,36
2,1784856756666079000,1.95231426,2.36199999,36
2,1784856756666079000,1.93704259,2.36100006,40
2,1784856756666079000,1.92149866,2.35800004,40
2,1784856756666079000,1.90622699,2.3599999,40
2,1784856756666079000,1.89068258,2.36899996,40
2,1784856756666079000,1.87513816,2.36800003,40
2,1784856756666079000,1.8598665,2.37199998,41
2,1784856756666079000,1.84432209,2.37899995,41
2,1784856756666079000,1.82905042,2.3829999,41
2,1784856756666079000,1.81350601,2.38899994,41
2,1784856756666079000,1.79823434,2.39599991,41
2,1784856756666079000,1.78269041,2.4059999,41
2,1784856756666079000,1.76741874,2.41199994,41
2,1784856756666079000,1.75187433,2.42199993,41
2,1784856756666079000,1.73632991,2.43199992,41
2,1784856756666079000,1.72105825,2.43899989,41
2,1784856756666079000,1.70551383,2.45099998,41
2,1784856756666079000,1.69024217,2.46300006,41
2,1784856756666079000,1.67469776,2.47300005,41
2,1784856756666079000,1.65942657,2.48300004,40
2,1784856756666079000,1.64388216,2.49699998,41
2,1784856756666079000,1.62833774,2.51099992,40
2,1784856756666079000,1.61306608,2.5250001,39
2,1784856756666079000,1.59752166,2.53900003,39
2,1784856756666079000,1.58225,2.55599999,40
2,1784856756666079000,1.56670558,2.57200003,39
2,1784856756666079000,1.55143392,2.58999991,39
2,1784856756666079000,1.53588998,2.60800004,39
2,1784856756666079000,1.52061832,2.62800002,39
2,1784856756666079000,1.5050739,2.65100002,39
2,1784856756666079000,1.48952949,2.67199993,38
2,1784856756666079000,1.47425783,2.69099998,39
2,1784856756666079000,1.45871341,2.71799994,38
2,1784856756666079000,1.44344175,2.7249999,36
2,1784856756666079000,1.42789733,0,33
2,1784856756666079000,1.41262567,2.59100008,32
2,1784856756666079000,1.39708173,2.53600001,34
2,1784856756666079000,1.38153732,2.47199988,35
2,1784856756666079000,1.36626565,2.42400002,35
2,1784856756666079000,1.35072124,2.36999989,36
2,1784856756666079000,1.33544958,2.31999993,36
2,1784856756666079000,1.31990516,2.273,37
2,1784856756666079000,1.3046335,2.23099995,39
2,1784856756666079000,1.28908908,2.19000006,39
2,1784856756666079000,1.27354515,2.1500001,39
2,1784856756666079000,1.25800073,2.11100006,40
2,1784856756666079000,1.24300182,2.0769999,40
2,1784856756666079000,1.22773015,2.03999996,41
2,1784856756666079000,1.21245849,2.00699997,41
2,1784856756666079000,1.19718683,1.97800004,41
2,1784856756666079000,1.18191516,1.94799995,41
2,1784856756666079000,1.1666435,1.91700006,42
2,1784856756666079000,1.15137184,1.88900006,42
2,1784856756666079000,1.13610017,1.86099994,43
2,1784856756666079000,1.12082851,1.84099996,44
2,1784856756666079000,1.1058296,1.82000005,43
2,1784856756666079000,1.09055793,1.79700005,44
2,1784856756666079000,1.07528675,1.77400005,44
2,1784856756666079000,1.06001508,1.75600004,45
2,1784856756666079000,1.04474342,1.73399997,45
2,1784856756666079000,1.02947176,1.71399999,46
2,1784856756666079000,1.01420009,1.70000005,46
2,1784856756666079000,0.998928368,1.67999995,46
2,1784856756666079000,0.983656704,1.66499996,47
2,1784856756666079000,0.968385041,1.64999998,47
2,1784856756666079000,0.953386128,1.63399994,47
2,1784856756666079000,0.938114464,1.61800003,48
2,1784856756666079000,0.922842801,1.60699999,48
2,1784856756666079000,0.907571137,1.59200001,47
2,1784856756666079000,0.892299473,1.58000004,48
2,1784856756666079000,0.87702781,1.56799996,49
2,1784856756666079000,0.861756146,1.55700004,49
2,1784856756666079000,0.846484482,1.54200006,48
2,1784856756666079000,0.831213295,1.53499997,49
2,1784856756666079000,0.815941632,1.52600002,49
2,1784856756666079000,0.800942719,1.51499999,49
2,1784856756666079000,0.785671055,1.51100004,50
2,1784856756666079000,0.770399392,1.50100005,50
2,1784856756666079000,0.755127728,1.49000001,49
2,1784856756666079000,0.739856064,1.48199999,50
2,1784856756666079000,0.724584401,1.47500002,51
2,1784856756666079000,0.709312737,1.46800005,50
2,1784856756666079000,0.694041073,1.46000004,49
2,1784856756666079000,0.67876941,1.454,49
2,1784856756666079000,0.663497746,1.45000005,49
2,1784856756666079000,0.647953331,1.44700003,49
2,1784856756666079000,0.632681668,1.44000006,48
2,1784856756666079000,0.61713773,1.43400002,49
2,1784856756666079000,0.601866066,1.43099999,48
2,1784856756666079000,0.586321652,1.42499995,49
2,1784856756666079000,0.570777237,1.41999996,49
2,1784856756666079000,0.555505574,1.41999996,48
2,1784856756666079000,0.539961159,1.41600001,49
2,1784856756666079000,0.524416745,1.41199994,50
2,1784856756666079000,0.509145081,1.40999997,50
2,1784856756666079000,0.493601143,1.41100001,51
2,1784856756666079000,0.478056729,1.40799999,50
2,1784856756666079000,0.462785065,1.40499997,50
2,1784856756666079000,0.447240651,1.40499997,50
2,1784856756666079000,0.431968987,1.403,50
2,1784856756666079000,0.416424572,1.403,51
