metric,n,mean,median,rmse,standard_deviation,p95,maximum,confidence_interval_95_lower,confidence_interval_95_upper
position_error_m,8,0.018803750790279065,0.00011453638399558755,0.030600294101467293,0.024141187943292546,0.05001399903192735,0.05005246255037078,0.000919708487824647,0.036687793092733484
heading_error_deg,8,0.6148391149325616,0.5783733752840983,0.6319817822430187,0.14619793376107154,0.8355741162882483,0.8737677443863366,0.5065341699540407,0.7231440599110825
