metric,n,mean,median,rmse,standard_deviation,p95,maximum,confidence_interval_95_lower,confidence_interval_95_upper
position_error_m,1,0.049992800495707944,0.049992800495707944,0.049992800495707944,0,0.049992800495707944,0.049992800495707944,0.049992800495707944,0.049992800495707944
heading_error_deg,1,2.3923215681211563,2.3923215681211563,2.3923215681211563,0,2.3923215681211563,2.3923215681211563,2.3923215681211563,2.3923215681211563
