timestamp_ms,marker_id,zone,truth_x_m,truth_y_m,truth_yaw_rad,estimate_x_m,estimate_y_m,estimate_yaw_rad,score,valid,position_error_m,heading_error_deg
1784942749055,M1,room_2,6.3496413230896,4.3501715660095215,-0.04555918276309967,6.349944591522217,4.400000095367432,-0.030755793675780296,0.9889992475509644,true,0.04982945223173074,0.8481717171934198
1784942779613,M2,room_2,6.349771976470947,3.7501683235168457,-0.06698396801948547,6.349798679351807,3.75,-0.05481095612049103,0.995451807975769,true,0.00017042843122406452,0.6974622057749131
1784942798826,M3,room_2,5.099859237670898,3.8001699447631836,-0.05684579908847809,5.149707317352295,3.79997181892395,-0.059638094156980515,0.9821746945381165,true,0.049848473414649576,0.1599867225803821
1784942816236,M4,doorway_transition,3.9499359130859375,4.450181484222412,-0.05452348291873932,3.9499993324279785,4.450000286102295,-0.06132568418979645,0.9889992475509644,true,0.00019197596640964734,0.3897374242300976
1784942834526,M5,doorway_transition,3.349961519241333,3.850177764892578,-0.04468156397342682,3.349982261657715,3.849997043609619,-0.0558788925409317,0.9826545715332031,true,0.0001819077512139017,0.6415596687392978
1784942852060,M6,room_1,2.949988842010498,1.4501882791519165,-0.07371307164430618,2.949965000152588,1.4499887228012085,-0.06321240961551666,0.9918760061264038,true,0.0002009755490016273,0.6016436163429201
1784942875330,M7,room_1,3.2499942779541016,2.0501694679260254,-0.06170693039894104,3.2499608993530273,2.0500004291534424,-0.05398334562778473,0.9798842072486877,true,0.00017230274996656806,0.4425288100987724
1784942886905,M8,room_1,2.0999999046325684,2.050143003463745,-0.07458185404539108,2.099966287612915,2.050020933151245,-0.07508062571287155,0.9768795371055603,true,0.00012661463266234034,0.02857751148733335
