mission_command=START
[YDLIDAR] SDK initializing
[YDLIDAR] SDK has been initialized
[YDLIDAR] SDK Version: 1.2.7
[YDLIDAR] Lidar successfully connected [/dev/ttyS3:230400]
[YDLIDAR] Lidar running correctly! The health status: good
Current Lidar Model Code 151
[YDLIDAR] Baseplate device info
Firmware version: 1.2
Hardware version: 1
Model: Tmini Plus
Serial: 2025042300090381
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Lidar init success, Elapsed time 954 ms
[YDLIDAR] Create thread 0xA69EA4C0
[YDLIDAR] Successed to start scan mode, Elapsed time 2097 ms
[YDLIDAR] Scan Frequency: 10.00Hz
[YDLIDAR] Fixed Size: 400
[YDLIDAR] Sample Rate: 4.00K
[YDLIDAR] Successed to check the lidar, Elapsed time 0 ms
[2026-07-23 06:10:06][info] [YDLIDAR] Now lidar is scanning...
lidar_state=RUNNING
x=6.24998 y=4.55 yaw=1.24483 score=0.966975 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43351 reason=tracking_pose_accepted
x=6.24998 y=4.55 yaw=1.22645 score=0.967386 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43719 reason=tracking_pose_accepted
x=6.24998 y=4.55 yaw=1.24297 score=0.970231 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43433 reason=tracking_pose_accepted
x=6.24998 y=4.55 yaw=1.24203 score=0.972393 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43352 reason=tracking_pose_accepted
x=6.24998 y=4.55 yaw=1.2411 score=0.972247 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43491 reason=tracking_pose_accepted
x=6.24998 y=4.55 yaw=1.24016 score=0.973232 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43597 reason=tracking_pose_accepted
x=6.24998 y=4.55 yaw=1.23923 score=0.970562 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43415 reason=tracking_pose_accepted
x=6.24998 y=4.55 yaw=1.2383 score=0.970516 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43976 reason=tracking_pose_accepted
x=6.24998 y=4.55 yaw=1.23736 score=0.973638 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43810 reason=tracking_pose_accepted
x=6.24998 y=4.55 yaw=1.23643 score=0.972831 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44061 reason=tracking_pose_accepted
x=6.24998 y=4.55 yaw=1.23549 score=0.974433 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44405 reason=tracking_pose_accepted
x=6.24998 y=4.55 yaw=1.23456 score=0.971071 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43336 reason=tracking_pose_accepted
x=6.24998 y=4.55 yaw=1.23363 score=0.972207 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43726 reason=tracking_pose_accepted
x=6.24998 y=4.55 yaw=1.23269 score=0.97295 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43869 reason=tracking_pose_accepted
x=6.24998 y=4.55 yaw=1.23176 score=0.969024 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43541 reason=tracking_pose_accepted
x=6.24998 y=4.55 yaw=1.23082 score=0.969694 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43675 reason=tracking_pose_accepted
x=6.24998 y=4.55 yaw=1.22989 score=0.970949 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43478 reason=tracking_pose_accepted
x=6.24998 y=4.55 yaw=1.22896 score=0.972351 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44165 reason=tracking_pose_accepted
x=6.24997 y=4.55 yaw=1.22802 score=0.969554 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44224 reason=tracking_pose_accepted
x=6.24997 y=4.55 yaw=1.24454 score=0.967731 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43487 reason=tracking_pose_accepted
x=6.24997 y=4.55 yaw=1.24361 score=0.97 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44698 reason=tracking_pose_accepted
x=6.24997 y=4.55 yaw=1.24267 score=0.969942 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43329 reason=tracking_pose_accepted
x=6.24997 y=4.55 yaw=1.24174 score=0.967944 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43370 reason=tracking_pose_accepted
x=6.24997 y=4.55 yaw=1.24081 score=0.970691 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44201 reason=tracking_pose_accepted
x=6.24997 y=4.55 yaw=1.23987 score=0.973189 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43244 reason=tracking_pose_accepted
x=6.24997 y=4.55 yaw=1.23894 score=0.972184 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43187 reason=tracking_pose_accepted
x=6.24997 y=4.55 yaw=1.23801 score=0.974063 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=42997 reason=tracking_pose_accepted
x=6.24997 y=4.55 yaw=1.23707 score=0.970516 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43403 reason=tracking_pose_accepted
x=6.24997 y=4.55 yaw=1.23614 score=0.972312 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44557 reason=tracking_pose_accepted
x=6.24997 y=4.55 yaw=1.2352 score=0.973335 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43414 reason=tracking_pose_accepted
x=6.24997 y=4.55 yaw=1.23427 score=0.971064 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=80873 reason=tracking_pose_accepted
x=6.24997 y=4.55 yaw=1.23334 score=0.972874 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43357 reason=tracking_pose_accepted
x=6.24997 y=4.5 yaw=1.21495 score=0.966537 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43683 reason=tracking_pose_accepted
x=6.24997 y=4.55 yaw=1.23147 score=0.972131 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43532 reason=tracking_pose_accepted
x=6.24997 y=4.55 yaw=1.23053 score=0.971691 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43258 reason=tracking_pose_accepted
x=6.24997 y=4.55 yaw=1.2296 score=0.968157 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43206 reason=tracking_pose_accepted
x=6.24997 y=4.5 yaw=1.21121 score=0.969216 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43498 reason=tracking_pose_accepted
x=6.24997 y=4.55 yaw=1.22773 score=0.969018 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44022 reason=tracking_pose_accepted
x=6.24997 y=4.55 yaw=1.24425 score=0.968984 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43030 reason=tracking_pose_accepted
x=6.24996 y=4.55 yaw=1.24332 score=0.970385 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43518 reason=tracking_pose_accepted
x=6.24996 y=4.55 yaw=1.24238 score=0.969955 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43846 reason=tracking_pose_accepted
x=6.24996 y=4.55 yaw=1.24145 score=0.968711 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43564 reason=tracking_pose_accepted
x=6.24996 y=4.55 yaw=1.24052 score=0.970231 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=76188 reason=tracking_pose_accepted
x=6.24996 y=4.55 yaw=1.23958 score=0.971829 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43466 reason=tracking_pose_accepted
x=6.24996 y=4.55 yaw=1.23865 score=0.971808 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43722 reason=tracking_pose_accepted
x=6.24996 y=4.55 yaw=1.23771 score=0.973096 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43868 reason=tracking_pose_accepted
x=6.24996 y=4.55 yaw=1.23678 score=0.972058 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43253 reason=tracking_pose_accepted
x=6.24996 y=4.55 yaw=1.23585 score=0.974114 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44691 reason=tracking_pose_accepted
x=6.24996 y=4.55 yaw=1.23491 score=0.97378 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43564 reason=tracking_pose_accepted
x=6.24996 y=4.55 yaw=1.23398 score=0.973149 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44227 reason=tracking_pose_accepted
x=6.24996 y=4.55 yaw=1.23305 score=0.972611 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44484 reason=tracking_pose_accepted
x=6.24996 y=4.55 yaw=1.23211 score=0.972203 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43215 reason=tracking_pose_accepted
x=6.24996 y=4.55 yaw=1.23118 score=0.96871 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=45132 reason=tracking_pose_accepted
x=6.24996 y=4.55 yaw=1.23024 score=0.970081 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43595 reason=tracking_pose_accepted
x=6.24996 y=4.55 yaw=1.22931 score=0.970813 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43425 reason=tracking_pose_accepted
x=6.24996 y=4.55 yaw=1.22838 score=0.97217 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44798 reason=tracking_pose_accepted
x=6.24996 y=4.55 yaw=1.2449 score=0.97041 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43282 reason=tracking_pose_accepted
x=6.24996 y=4.55 yaw=1.22651 score=0.96767 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43475 reason=tracking_pose_accepted
x=6.24996 y=4.55 yaw=1.24303 score=0.968879 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43343 reason=tracking_pose_accepted
x=6.24996 y=4.55 yaw=1.24209 score=0.971153 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44164 reason=tracking_pose_accepted
x=6.24995 y=4.55 yaw=1.24116 score=0.969697 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43309 reason=tracking_pose_accepted
x=6.24995 y=4.55 yaw=1.24023 score=0.973414 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44266 reason=tracking_pose_accepted
x=6.24995 y=4.55 yaw=1.23929 score=0.973983 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44078 reason=tracking_pose_accepted
x=6.24995 y=4.55 yaw=1.23836 score=0.970714 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43582 reason=tracking_pose_accepted
x=6.24995 y=4.55 yaw=1.23742 score=0.970805 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43575 reason=tracking_pose_accepted
x=6.24995 y=4.55 yaw=1.23649 score=0.970326 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43121 reason=tracking_pose_accepted
x=6.24995 y=4.55 yaw=1.23556 score=0.973294 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44057 reason=tracking_pose_accepted
x=6.24995 y=4.55 yaw=1.23462 score=0.972088 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=42896 reason=tracking_pose_accepted
x=6.24995 y=4.55 yaw=1.23369 score=0.972249 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43750 reason=tracking_pose_accepted
x=6.24995 y=4.55 yaw=1.23275 score=0.972444 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43296 reason=tracking_pose_accepted
x=6.24995 y=4.55 yaw=1.23182 score=0.972736 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43699 reason=tracking_pose_accepted
x=6.24995 y=4.55 yaw=1.23089 score=0.97228 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43724 reason=tracking_pose_accepted
x=6.24995 y=4.55 yaw=1.22995 score=0.970039 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43312 reason=tracking_pose_accepted
x=6.24995 y=4.55 yaw=1.22902 score=0.969634 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=45080 reason=tracking_pose_accepted
x=6.24995 y=4.55 yaw=1.22809 score=0.968711 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43753 reason=tracking_pose_accepted
x=6.24995 y=4.55 yaw=1.2446 score=0.970537 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44133 reason=tracking_pose_accepted
x=6.24995 y=4.55 yaw=1.24367 score=0.970557 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43130 reason=tracking_pose_accepted
x=6.24995 y=4.5 yaw=1.20783 score=0.967306 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=42940 reason=tracking_pose_accepted
x=6.24995 y=4.55 yaw=1.2418 score=0.970076 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43705 reason=tracking_pose_accepted
x=6.24995 y=4.55 yaw=1.24087 score=0.969613 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43168 reason=tracking_pose_accepted
x=6.24995 y=4.55 yaw=1.23994 score=0.972424 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43376 reason=tracking_pose_accepted
x=6.24994 y=4.55 yaw=1.239 score=0.973977 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43780 reason=tracking_pose_accepted
x=6.24994 y=4.55 yaw=1.23807 score=0.9743 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43604 reason=tracking_pose_accepted
x=6.24994 y=4.55 yaw=1.23713 score=0.974095 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43515 reason=tracking_pose_accepted
x=6.24994 y=4.55 yaw=1.2362 score=0.973714 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43436 reason=tracking_pose_accepted
x=6.24994 y=4.55 yaw=1.23527 score=0.974896 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43730 reason=tracking_pose_accepted
x=6.24994 y=4.55 yaw=1.23433 score=0.973286 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43498 reason=tracking_pose_accepted
x=6.24994 y=4.55 yaw=1.2334 score=0.97476 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43522 reason=tracking_pose_accepted
x=6.24994 y=4.55 yaw=1.23246 score=0.97152 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44257 reason=tracking_pose_accepted
x=6.24994 y=4.55 yaw=1.23153 score=0.970844 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43393 reason=tracking_pose_accepted
x=6.24994 y=4.55 yaw=1.2306 score=0.972591 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43696 reason=tracking_pose_accepted
x=6.24994 y=4.55 yaw=1.22966 score=0.972673 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=47947 reason=tracking_pose_accepted
x=6.24994 y=4.55 yaw=1.22873 score=0.971378 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43317 reason=tracking_pose_accepted
x=6.24994 y=4.55 yaw=1.22779 score=0.969241 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44175 reason=tracking_pose_accepted
x=6.24994 y=4.55 yaw=1.22686 score=0.96663 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44188 reason=tracking_pose_accepted
x=6.24994 y=4.55 yaw=1.24338 score=0.971238 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43925 reason=tracking_pose_accepted
x=6.24994 y=4.55 yaw=1.24245 score=0.969271 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44097 reason=tracking_pose_accepted
x=6.24994 y=4.55 yaw=1.24151 score=0.97235 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43344 reason=tracking_pose_accepted
x=6.24994 y=4.55 yaw=1.24058 score=0.973512 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44313 reason=tracking_pose_accepted
x=6.24994 y=4.55 yaw=1.23964 score=0.972685 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43458 reason=tracking_pose_accepted
x=6.24994 y=4.55 yaw=1.23871 score=0.972787 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44053 reason=tracking_pose_accepted
x=6.24994 y=4.55 yaw=1.23778 score=0.97161 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44067 reason=tracking_pose_accepted
x=6.24993 y=4.55 yaw=1.23684 score=0.974089 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43490 reason=tracking_pose_accepted
x=6.24993 y=4.55 yaw=1.23591 score=0.974896 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43162 reason=tracking_pose_accepted
x=6.24993 y=4.55 yaw=1.23498 score=0.97118 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44225 reason=tracking_pose_accepted
x=6.24993 y=4.55 yaw=1.23404 score=0.973612 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43538 reason=tracking_pose_accepted
x=6.24993 y=4.55 yaw=1.23311 score=0.972758 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43254 reason=tracking_pose_accepted
x=6.24993 y=4.55 yaw=1.23217 score=0.975229 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43779 reason=tracking_pose_accepted
x=6.24993 y=4.55 yaw=1.23124 score=0.972823 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=42892 reason=tracking_pose_accepted
x=6.24993 y=4.55 yaw=1.23031 score=0.970014 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44127 reason=tracking_pose_accepted
x=6.24993 y=4.55 yaw=1.22937 score=0.969319 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43689 reason=tracking_pose_accepted
x=6.24993 y=4.55 yaw=1.22844 score=0.969264 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43184 reason=tracking_pose_accepted
x=6.24993 y=4.55 yaw=1.2275 score=0.966725 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43688 reason=tracking_pose_accepted
x=6.24993 y=4.55 yaw=1.24402 score=0.972466 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43331 reason=tracking_pose_accepted
x=6.24993 y=4.55 yaw=1.24309 score=0.969103 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43748 reason=tracking_pose_accepted
x=6.24993 y=4.55 yaw=1.2247 score=0.968846 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43462 reason=tracking_pose_accepted
x=6.24993 y=4.55 yaw=1.24122 score=0.972435 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43570 reason=tracking_pose_accepted
x=6.24993 y=4.55 yaw=1.24029 score=0.971978 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43680 reason=tracking_pose_accepted
x=6.24993 y=4.55 yaw=1.23935 score=0.972759 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43002 reason=tracking_pose_accepted
x=6.24993 y=4.55 yaw=1.23842 score=0.970439 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43976 reason=tracking_pose_accepted
x=6.24993 y=4.55 yaw=1.23749 score=0.970656 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43622 reason=tracking_pose_accepted
x=6.24993 y=4.55 yaw=1.23655 score=0.972612 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43044 reason=tracking_pose_accepted
x=6.24993 y=4.55 yaw=1.23562 score=0.974299 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44014 reason=tracking_pose_accepted
x=6.24992 y=4.55 yaw=1.23468 score=0.97378 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43469 reason=tracking_pose_accepted
x=6.24992 y=4.55 yaw=1.23375 score=0.969897 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44122 reason=tracking_pose_accepted
x=6.24992 y=4.55 yaw=1.23282 score=0.97366 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43438 reason=tracking_pose_accepted
x=6.24992 y=4.55 yaw=1.23188 score=0.97337 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44325 reason=tracking_pose_accepted
x=6.24992 y=4.55 yaw=1.23095 score=0.970114 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43161 reason=tracking_pose_accepted
x=6.24992 y=4.55 yaw=1.23002 score=0.972114 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44374 reason=tracking_pose_accepted
x=6.24992 y=4.55 yaw=1.22908 score=0.973092 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44189 reason=tracking_pose_accepted
x=6.24992 y=4.55 yaw=1.2456 score=0.967993 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43205 reason=tracking_pose_accepted
x=6.24992 y=4.55 yaw=1.22721 score=0.967984 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43543 reason=tracking_pose_accepted
x=6.24992 y=4.55 yaw=1.22628 score=0.971256 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43843 reason=tracking_pose_accepted
x=6.24992 y=4.55 yaw=1.2428 score=0.972037 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44673 reason=tracking_pose_accepted
x=6.24992 y=4.55 yaw=1.24187 score=0.971148 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44003 reason=tracking_pose_accepted
