metric,n,mean,median,rmse,standard_deviation,p95,maximum,confidence_interval_95_lower,confidence_interval_95_upper
position_error_m,8,0.03135022793175434,0.049756260275135133,0.039554926831369124,0.02411960707105352,0.05028099516742124,0.05034000963805432,0.013482172963185612,0.04921828290032307
heading_error_deg,8,2.3475291875442124,2.4492716854207224,2.5884947133696783,1.0906014830224564,3.8120832795688173,4.118269390248359,1.5396003025486302,3.1554580725397945
