timestamp_ms,marker_id,zone,truth_x_m,truth_y_m,truth_yaw_rad,estimate_x_m,estimate_y_m,estimate_yaw_rad,score,valid,position_error_m,heading_error_deg
1784943489154,M2,room_1,3.2499942779541016,2.0501694679260254,-0.06170693039894104,3.299999952316284,2.0500001907348633,-0.06638438999652863,0.9772934913635254,true,0.05000596087652047,0.2679986937847291
