mission_command=START
[YDLIDAR] SDK initializing
[YDLIDAR] SDK has been initialized
[YDLIDAR] SDK Version: 1.2.7
[YDLIDAR] Lidar successfully connected [/dev/ttyS3:230400]
[YDLIDAR] Lidar running correctly! The health status: good
Current Lidar Model Code 151
[YDLIDAR] Baseplate device info
Firmware version: 1.2
Hardware version: 1
Model: Tmini Plus
Serial: 2025042300090381
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Lidar init success, Elapsed time 1034 ms
[YDLIDAR] Create thread 0xA69764C0
[YDLIDAR] Successed to start scan mode, Elapsed time 2098 ms
[YDLIDAR] Scan Frequency: 10.00Hz
[YDLIDAR] Fixed Size: 400
[YDLIDAR] Sample Rate: 4.00K
[YDLIDAR] Successed to check the lidar, Elapsed time 0 ms
[2026-07-24 01:30:15][info] [YDLIDAR] Now lidar is scanning...
lidar_state=RUNNING
x=3.25 y=1.5 yaw=1.1401 score=0.988729 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45862 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13917 score=0.988024 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45929 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13824 score=0.984082 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45721 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.1373 score=0.985822 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46060 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.15382 score=0.983749 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=47133 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.15289 score=0.986884 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45949 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.15195 score=0.987566 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46936 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.15102 score=0.990201 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45819 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.15009 score=0.989181 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45996 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14915 score=0.98885 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46140 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14822 score=0.990201 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45638 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14728 score=0.989181 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45884 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14635 score=0.989873 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45675 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14541 score=0.991149 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45709 reason=tracking_pose_accepted
