metric,n,mean,median,rmse,standard_deviation,p95,maximum,confidence_interval_95_lower,confidence_interval_95_upper
position_error_m,1,0.05001474089645115,0.05001474089645115,0.05001474089645115,0,0.05001474089645115,0.05001474089645115,0.05001474089645115,0.05001474089645115
heading_error_deg,1,0.2606263583493465,0.2606263583493465,0.2606263583493465,0,0.2606263583493465,0.2606263583493465,0.2606263583493465,0.2606263583493465
