metric,n,mean,median,rmse,standard_deviation,p95,maximum,confidence_interval_95_lower,confidence_interval_95_upper
position_error_m,1,0.00014257450964923305,0.00014257450964923305,0.00014257450964923305,0,0.00014257450964923305,0.00014257450964923305,0.00014257450964923305,0.00014257450964923305
heading_error_deg,1,0.1661567312784308,0.1661567312784308,0.1661567312784308,0,0.1661567312784308,0.1661567312784308,0.1661567312784308,0.1661567312784308
