mission_command=START
[YDLIDAR] SDK initializing
[YDLIDAR] SDK has been initialized
[YDLIDAR] SDK Version: 1.2.7
[YDLIDAR] Lidar successfully connected [/dev/ttyS3:230400]
[YDLIDAR] Lidar running correctly! The health status: good
Current Lidar Model Code 151
[YDLIDAR] Baseplate device info
Firmware version: 1.2
Hardware version: 1
Model: Tmini Plus
Serial: 2025042300090381
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Lidar init success, Elapsed time 979 ms
[YDLIDAR] Create thread 0xA69824C0
[YDLIDAR] Successed to start scan mode, Elapsed time 2097 ms
[YDLIDAR] Scan Frequency: 10.00Hz
[YDLIDAR] Fixed Size: 400
[YDLIDAR] Sample Rate: 4.00K
[YDLIDAR] Successed to check the lidar, Elapsed time 0 ms
[2026-07-24 00:00:49][info] [YDLIDAR] Now lidar is scanning...
lidar_state=RUNNING
x=3.25 y=1.5 yaw=1.17937 score=0.98879 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45761 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.17844 score=0.988758 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46144 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.17751 score=0.988487 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45546 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.17657 score=0.982713 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46048 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.17564 score=0.983992 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45897 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.1747 score=0.9854 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45836 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.17377 score=0.98369 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46096 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.17284 score=0.980552 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46348 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.1719 score=0.982067 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46046 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.17097 score=0.987873 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46147 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.17003 score=0.983271 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45757 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.1691 score=0.986224 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46028 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.16817 score=0.987132 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46024 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.16723 score=0.984064 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46111 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.1663 score=0.981813 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46242 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.18282 score=0.986124 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45501 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.18188 score=0.982639 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45789 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.18095 score=0.984024 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46418 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.18001 score=0.985108 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45536 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.17908 score=0.987735 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45931 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.17815 score=0.987823 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45910 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.17721 score=0.988365 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45817 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.17628 score=0.983123 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45963 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.15789 score=0.982725 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45817 reason=tracking_pose_accepted
