metric,n,mean,median,rmse,standard_deviation,p95,maximum,confidence_interval_95_lower,confidence_interval_95_upper
position_error_m,8,0.018852547686123208,0.00034409449974474795,0.03058164167614812,0.02407941555251643,0.049953515025871496,0.0499653958225353,0.001014267011156169,0.03669082836109025
heading_error_deg,8,111.24061036169815,111.1920818960666,111.24796568138404,1.2792476708036982,112.646342893012,112.77835234966705,110.29293042508068,112.18829029831561
