mission_command=START
[YDLIDAR] SDK initializing
[YDLIDAR] SDK has been initialized
[YDLIDAR] SDK Version: 1.2.7
[YDLIDAR] Lidar successfully connected [/dev/ttyS3:230400]
[YDLIDAR] Lidar running correctly! The health status: good
Current Lidar Model Code 151
[YDLIDAR] Baseplate device info
Firmware version: 1.2
Hardware version: 1
Model: Tmini Plus
Serial: 2025042300090381
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Lidar init success, Elapsed time 989 ms
[YDLIDAR] Create thread 0xA69B64C0
[YDLIDAR] Successed to start scan mode, Elapsed time 2097 ms
[YDLIDAR] Scan Frequency: 10.00Hz
[YDLIDAR] Fixed Size: 400
[YDLIDAR] Sample Rate: 4.00K
[YDLIDAR] Successed to check the lidar, Elapsed time 0 ms
[2026-07-23 07:55:17][info] [YDLIDAR] Now lidar is scanning...
lidar_state=RUNNING
x=6.19998 y=4.5 yaw=-3.14437 score=0.919298 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43270 reason=tracking_pose_accepted
x=6.24998 y=4.5 yaw=-3.1453 score=0.922814 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43482 reason=tracking_pose_accepted
x=6.19998 y=4.55 yaw=-3.11133 score=0.916619 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43235 reason=tracking_pose_accepted
x=6.24998 y=4.5 yaw=-3.14717 score=0.921463 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43108 reason=tracking_pose_accepted
x=6.24998 y=4.5 yaw=-3.14811 score=0.917999 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=42337 reason=tracking_pose_accepted
x=6.24998 y=4.5 yaw=-3.14904 score=0.922201 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43334 reason=tracking_pose_accepted
x=6.19998 y=4.55 yaw=-3.11507 score=0.917218 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43055 reason=tracking_pose_accepted
x=6.24998 y=4.5 yaw=-3.15091 score=0.919656 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=42601 reason=tracking_pose_accepted
x=6.19998 y=4.55 yaw=-3.11694 score=0.917932 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43513 reason=tracking_pose_accepted
x=6.24997 y=4.5 yaw=-3.13532 score=0.92194 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=42501 reason=tracking_pose_accepted
x=6.19997 y=4.5 yaw=-3.13626 score=0.920237 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=42416 reason=tracking_pose_accepted
x=6.24997 y=4.5 yaw=-3.13719 score=0.923418 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=42796 reason=tracking_pose_accepted
x=6.19997 y=4.5 yaw=-3.13813 score=0.922145 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=42996 reason=tracking_pose_accepted
x=6.24997 y=4.5 yaw=-3.13906 score=0.922303 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43664 reason=tracking_pose_accepted
x=6.24997 y=4.5 yaw=-3.14 score=0.92475 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43413 reason=tracking_pose_accepted
x=6.24997 y=4.5 yaw=-3.14093 score=0.928105 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43494 reason=tracking_pose_accepted
x=6.19997 y=4.5 yaw=-3.14187 score=0.922047 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43736 reason=tracking_pose_accepted
x=6.24997 y=4.5 yaw=-3.1428 score=0.924257 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=42810 reason=tracking_pose_accepted
x=6.24997 y=4.5 yaw=-3.14373 score=0.918564 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43295 reason=tracking_pose_accepted
x=6.24997 y=4.5 yaw=-3.14467 score=0.922517 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43239 reason=tracking_pose_accepted
