timestamp_ms,marker_id,zone,truth_x_m,truth_y_m,truth_yaw_rad,estimate_x_m,estimate_y_m,estimate_yaw_rad,score,valid,position_error_m,heading_error_deg
1784789717917,M1,room_1,0.850138247013092,2.4997193813323975,-1.9251635074615479,0.8499999642372131,2.5500001907348633,-0.016984721645712852,0.9679477214813232,true,0.05028099955543047,109.33059098364524
1784789773969,M2,room_1,3.299994945526123,2.1000051498413086,1.1745409965515137,3.25,2,3.097959518432617,0.8778980374336243,false,0.11180574481189505,110.20376354107843
1784789817176,M3,room_1,3.2499914169311523,1.4500070810317993,1.1777784824371338,3.200000047683716,1.350000023841858,3.1197760105133057,0.8833199143409729,false,0.11180585175663103,111.26826218360324
1784789838090,M4,doorway_transition,3.1999740600585938,3.899984359741211,1.1972966194152832,3.1999824047088623,3.799982786178589,-3.0963613986968994,0.9458647966384888,true,0.10000157391078252,113.99151688966637
1784789857127,M5,doorway_transition,3.7999744415283203,4.499975204467773,1.2112151384353638,3.799983263015747,4.400000095367432,-3.1004199981689453,0.9285092949867249,true,0.09997510948953185,112.96150387226093
1784789879684,M6,room_2,5.049914360046387,3.8999452590942383,1.1889458894729614,5.050000190734863,3.799999952316284,3.141592025756836,0.8918976783752441,false,0.09994534363263974,111.87838249159299
1784789904683,M7,room_2,6.249808311462402,3.899860143661499,1.1782292127609253,2.5,5.700000286102295,-0.10908347368240356,0.7074199914932251,false,4.159515224775513,73.75758384685065
1784789945214,M8,room_2,6.249709129333496,4.499829292297363,1.193386435508728,6.299999713897705,4.350000381469727,-3.0761427879333496,0.7404624223709106,false,0.158043808532969,115.37399498900113
