timestamp_ms,marker_id,zone,truth_x_m,truth_y_m,truth_yaw_rad,estimate_x_m,estimate_y_m,estimate_yaw_rad,score,valid,position_error_m,heading_error_deg
1784852001300,M1,room_1,0.850138247013092,2.4997193813323975,-1.9251635074615479,0.8499999642372131,2.4999587535858154,-1.9802250862121582,0.9685344696044922,true,0.00027644384929162755,3.15479607573719
1784852040398,M2,room_1,3.299994945526123,2.1000051498413086,1.1745409965515137,3.2499728202819824,2.1499338150024414,-5.1030778884887695,0.9732590913772583,true,0.07067591257785787,0.3189324955702604
1784852054677,M3,room_1,3.2499914169311523,1.4500070810317993,1.1777784824371338,3.1999573707580566,1.4999383687973022,-5.131937026977539,0.9864010214805603,true,0.07068620285722622,1.520068617698993
1784852072036,M4,doorway_transition,3.1999740600585938,3.899984359741211,1.1972966194152832,3.1999311447143555,3.9499149322509766,-5.084131240844727,0.9912781715393066,true,0.049930590952638784,0.10069429121001298
1784852088793,M5,doorway_transition,3.7999744415283203,4.499975204467773,1.2112151384353638,3.79990291595459,4.549886703491211,-5.0840349197387695,0.9952369332313538,true,0.04991155027320129,0.6912593128637954
1784852117264,M6,room_2,5.049914360046387,3.8999452590942383,1.1889458894729614,5.049820423126221,3.9497687816619873,-5.089444637298584,0.9926140904426575,true,0.0498236111216757,0.27472068107276787
1784852135557,M7,room_2,6.249808311462402,3.899860143661499,1.1782292127609253,6.199734687805176,3.9496877193450928,-5.084044933319092,0.9867007732391357,true,0.07064102975374739,1.1981212757234716
1784852196803,M8,room_2,6.249709129333496,4.499829292297363,1.193386435508728,6.249995708465576,4.599996089935303,1.1251235008239746,0.9466537237167358,true,0.10016720759130134,3.9111780546135715
