metric,n,mean,median,rmse,standard_deviation,p95,maximum,confidence_interval_95_lower,confidence_interval_95_upper
position_error_m,1,0.05000596087652047,0.05000596087652047,0.05000596087652047,0,0.05000596087652047,0.05000596087652047,0.05000596087652047,0.05000596087652047
heading_error_deg,1,0.2679986937847291,0.2679986937847291,0.2679986937847291,0,0.2679986937847291,0.2679986937847291,0.2679986937847291,0.2679986937847291
