metric,n,mean,median,rmse,standard_deviation,p95,maximum,confidence_interval_95_lower,confidence_interval_95_upper
position_error_m,8,0.006748088847224464,0.0008105114432001943,0.017037733929198527,0.015644413518957095,0.0319782552007291,0.04809612207887185,-0.004841454874788389,0.018337632569237317
heading_error_deg,8,0.37653690972028436,0.28461035417643477,0.47417515395556203,0.28820484424637866,0.8684814341008409,0.9872991487702887,0.16303177325467805,0.5900420461858906
