scan_sequence,timestamp_ns,angle_rad,range_m,intensity
1,1784943234102109000,0.817850411,1.03799999,30.0000000
1,1784943234102109000,0.803669751,1.00000000,46.0000000
1,1784943234102109000,0.789488614,0.978999972,39.0000000
1,1784943234102109000,0.775580704,0.941999972,28.0000000
1,1784943234102109000,0.761400044,0.913999975,30.0000000
1,1784943234102109000,0.747491658,0.880999982,33.0000000
1,1784943234102109000,0.733310997,0.852999985,38.0000000
1,1784943234102109000,0.719130337,0.828000009,38.0000000
1,1784943234102109000,0.705221951,0.791000009,33.0000000
1,1784943234102109000,0.691041291,0.773000002,36.0000000
1,1784943234102109000,0.677133381,0.759000003,55.0000000
1,1784943234102109000,0.662952244,0.750000000,41.0000000
1,1784943234102109000,0.648771584,0.726000011,37.0000000
1,1784943234102109000,0.634863675,0.707000017,36.0000000
1,1784943234102109000,0.620682538,0.695999980,37.0000000
1,1784943234102109000,0.606774628,0.679000020,40.0000000
1,1784943234102109000,0.592593968,0.665000021,43.0000000
1,1784943234102109000,0.578685582,0.639999986,34.0000000
1,1784943234102109000,0.564504921,0.620999992,33.0000000
1,1784943234102109000,0.550324261,0.609000027,36.0000000
1,1784943234102109000,0.536415875,0.596000016,35.0000000
1,1784943234102109000,0.522235215,0.582000017,33.0000000
1,1784943234102109000,0.508327305,0.569000006,33.0000000
1,1784943234102109000,0.494146168,0.559000015,36.0000000
1,1784943234102109000,0.479965508,0.559000015,43.0000000
1,1784943234102109000,0.466057599,0.566999972,43.0000000
1,1784943234102109000,0.451876462,0.00000000,27.0000000
1,1784943234102109000,0.437968552,0.00000000,55.0000000
1,1784943234102109000,0.423787892,0.00000000,54.0000000
1,1784943234102109000,0.409606755,0.986000001,55.0000000
1,1784943234102109000,0.395698845,0.978999972,55.0000000
1,1784943234102109000,0.381518185,0.975000024,56.0000000
1,1784943234102109000,0.367609799,0.971000016,56.0000000
1,1784943234102109000,0.353429139,0.963999987,54.0000000
1,1784943234102109000,0.339248478,0.963000000,55.0000000
1,1784943234102109000,0.325612843,0.957000017,55.0000000
1,1784943234102109000,0.311704934,0.952000022,56.0000000
1,1784943234102109000,0.297524273,0.948000014,56.0000000
1,1784943234102109000,0.283615887,0.944999993,57.0000000
1,1784943234102109000,0.269435227,0.941999972,58.0000000
1,1784943234102109000,0.255527318,0.938000023,58.0000000
1,1784943234102109000,0.241346180,0.934000015,58.0000000
1,1784943234102109000,0.227165520,0.930999994,58.0000000
1,1784943234102109000,0.213257611,0.930000007,58.0000000
1,1784943234102109000,0.199076474,0.925999999,58.0000000
1,1784943234102109000,0.185168564,0.925000012,59.0000000
1,1784943234102109000,0.170987904,0.922999978,59.0000000
1,1784943234102109000,0.156806767,0.921999991,59.0000000
1,1784943234102109000,0.142898858,0.919000030,59.0000000
1,1784943234102109000,0.128718197,0.921000004,58.0000000
1,1784943234102109000,0.114809819,0.916000009,58.0000000
1,1784943234102109000,0.100629158,0.917999983,58.0000000
1,1784943234102109000,0.0864484981,0.916000009,57.0000000
1,1784943234102109000,0.0725401118,0.915000021,57.0000000
1,1784943234102109000,0.0583594479,0.916000009,58.0000000
1,1784943234102109000,0.0444515385,0.916000009,58.0000000
1,1784943234102109000,0.0302704014,0.916000009,58.0000000
1,1784943234102109000,0.0163624920,0.920000017,59.0000000
1,1784943234102109000,0.00218183198,0.917999983,59.0000000
1,1784943234102109000,-0.0119993053,0.921000004,60.0000000
1,1784943234102109000,-0.0259072147,0.920000017,59.0000000
1,1784943234102109000,-0.0400878750,0.921000004,60.0000000
1,1784943234102109000,-0.0539962612,0.919000030,60.0000000
1,1784943234102109000,-0.0681769177,0.922999978,60.0000000
1,1784943234102109000,-0.0823575780,0.934000015,46.0000000
1,1784943234102109000,-0.0962659642,0.949999988,47.0000000
1,1784943234102109000,-0.110446624,0.945999980,45.0000000
1,1784943234102109000,-0.124354534,0.958000004,47.0000000
1,1784943234102109000,-0.138535678,0.00000000,46.0000000
1,1784943234102109000,-0.152716339,0.00000000,18.0000000
1,1784943234102109000,-0.166624248,0.850000024,16.0000000
1,1784943234102109000,-0.180805385,0.838000000,18.0000000
1,1784943234102109000,-0.194713295,0.834999979,30.0000000
1,1784943234102109000,-0.208893955,0.832000017,40.0000000
1,1784943234102109000,-0.223075092,0.813000023,60.0000000
1,1784943234102109000,-0.236710250,0.815999985,55.0000000
1,1784943234102109000,-0.250890911,0.818000019,26.0000000
1,1784943234102109000,-0.265072048,0.829999983,14.0000000
1,1784943234102109000,-0.279252708,0.861999989,13.0000000
1,1784943234102109000,-0.293433368,0.896000028,22.0000000
1,1784943234102109000,-0.307614028,0.906000018,40.0000000
1,1784943234102109000,-0.321795166,0.894999981,58.0000000
1,1784943234102109000,-0.335975826,0.893000007,52.0000000
1,1784943234102109000,-0.350156486,0.894999981,37.0000000
1,1784943234102109000,-0.364337623,0.897000015,37.0000000
1,1784943234102109000,-0.378518283,0.893000007,49.0000000
1,1784943234102109000,-0.392698944,0.878000021,59.0000000
1,1784943234102109000,-0.406880081,0.879999995,43.0000000
1,1784943234102109000,-0.421060741,0.890999973,18.0000000
1,1784943234102109000,-0.435241401,0.915000021,12.0000000
1,1784943234102109000,-0.449422061,0.948000014,12.0000000
1,1784943234102109000,-0.463603199,0.978999972,15.0000000
1,1784943234102109000,-0.477783859,0.991999984,30.0000000
1,1784943234102109000,-0.491964519,0.995999992,50.0000000
1,1784943234102109000,-0.506145656,0.986999989,57.0000000
1,1784943234102109000,-0.520326316,0.985000014,59.0000000
1,1784943234102109000,-0.534506977,0.982999980,59.0000000
1,1784943234102109000,-0.548687637,0.981000006,59.0000000
1,1784943234102109000,-0.562868774,0.981000006,59.0000000
1,1784943234102109000,-0.577049434,0.984000027,57.0000000
1,1784943234102109000,-0.591230094,0.990999997,45.0000000
1,1784943234102109000,-0.605411232,1.00600004,27.0000000
1,1784943234102109000,-0.619591892,1.01600003,17.0000000
1,1784943234102109000,-0.633772552,1.04100001,13.0000000
1,1784943234102109000,-0.647953689,1.06900001,16.0000000
1,1784943234102109000,-0.662134349,1.09099996,29.0000000
1,1784943234102109000,-0.676315010,1.08800006,45.0000000
1,1784943234102109000,-0.690495670,1.09899998,39.0000000
1,1784943234102109000,-0.704676807,1.09000003,55.0000000
1,1784943234102109000,-0.718857467,1.08700001,54.0000000
1,1784943234102109000,-0.733038127,1.09700000,41.0000000
1,1784943234102109000,-0.747219265,1.10699999,26.0000000
1,1784943234102109000,-0.761399925,1.12600005,14.0000000
1,1784943234102109000,-0.775580585,0.00000000,12.0000000
1,1784943234102109000,-0.790033996,1.24300003,24.0000000
1,1784943234102109000,-0.803669631,1.25199997,40.0000000
1,1784943234102109000,-0.817850292,1.25399995,45.0000000
1,1784943234102109000,-0.832030952,1.25600004,45.0000000
1,1784943234102109000,-0.846484840,1.26300001,39.0000000
1,1784943234102109000,-0.860665500,1.26699996,25.0000000
1,1784943234102109000,-0.874846160,0.00000000,11.0000000
1,1784943234102109000,-0.889299572,1.40699995,24.0000000
1,1784943234102109000,-0.903480232,1.39900005,52.0000000
1,1784943234102109000,-0.917934120,1.39800000,54.0000000
1,1784943234102109000,-0.932114780,1.40799999,44.0000000
1,1784943234102109000,-0.946295440,1.41400003,21.0000000
1,1784943234102109000,-0.960748851,0.00000000,26.0000000
1,1784943234102109000,-0.974929988,1.70400000,40.0000000
1,1784943234102109000,-0.989383399,1.74000001,40.0000000
1,1784943234102109000,-1.00356400,1.78299999,40.0000000
1,1784943234102109000,-1.01774514,1.82299995,38.0000000
1,1784943234102109000,-1.03219855,1.86699998,38.0000000
1,1784943234102109000,-1.04637921,1.91400003,36.0000000
1,1784943234102109000,-1.06055987,1.96200001,36.0000000
1,1784943234102109000,-1.07501376,2.01600003,34.0000000
1,1784943234102109000,-1.08919442,2.07599998,34.0000000
1,1784943234102109000,-1.10364783,2.12299991,42.0000000
1,1784943234102109000,-1.11782849,2.10999990,42.0000000
1,1784943234102109000,-1.13200963,2.09400010,43.0000000
1,1784943234102109000,-1.14646304,2.08200002,43.0000000
1,1784943234102109000,-1.16064370,2.06999993,42.0000000
1,1784943234102109000,-1.17509711,2.05599999,42.0000000
1,1784943234102109000,-1.18927824,2.04500008,43.0000000
1,1784943234102109000,-1.20345891,2.03200006,42.0000000
1,1784943234102109000,-1.21791232,2.02200007,43.0000000
1,1784943234102109000,-1.23209298,2.01099992,43.0000000
1,1784943234102109000,-1.24627411,2.00600004,44.0000000
1,1784943234102109000,-1.26072752,1.99699998,45.0000000
1,1784943234102109000,-1.27490819,1.98699999,45.0000000
1,1784943234102109000,-1.28936160,1.98399997,45.0000000
1,1784943234102109000,-1.30354273,1.97500002,46.0000000
1,1784943234102109000,-1.31772339,1.97099996,46.0000000
1,1784943234102109000,-1.33217680,1.96399999,46.0000000
1,1784943234102109000,-1.34635746,1.95700002,46.0000000
1,1784943234102109000,-1.36081135,1.95400000,46.0000000
1,1784943234102109000,-1.37444651,1.95000005,47.0000000
1,1784943234102109000,-1.38862717,1.94599998,47.0000000
1,1784943234102109000,-1.40308106,1.94400001,47.0000000
1,1784943234102109000,-1.41753447,1.94000006,47.0000000
1,1784943234102109000,-1.43171513,1.93799996,48.0000000
1,1784943234102109000,-1.44616854,1.93299997,47.0000000
1,1784943234102109000,-1.46062243,1.93499994,48.0000000
1,1784943234102109000,-1.47480309,1.92999995,47.0000000
1,1784943234102109000,-1.48925650,1.92900002,48.0000000
1,1784943234102109000,-1.50370991,1.92799997,48.0000000
1,1784943234102109000,-1.51789105,1.92499995,49.0000000
1,1784943234102109000,-1.53234446,1.92700005,49.0000000
1,1784943234102109000,-1.54679787,1.92499995,49.0000000
1,1784943234102109000,-1.56097853,1.92200005,49.0000000
1,1784943234102109000,-1.57543194,1.92600000,48.0000000
1,1784943234102109000,-1.58988583,1.92700005,48.0000000
1,1784943234102109000,-1.60406649,1.92600000,48.0000000
1,1784943234102109000,-1.61851990,1.92799997,47.0000000
1,1784943234102109000,-1.63297331,1.93200004,47.0000000
1,1784943234102109000,-1.64715445,1.93400002,48.0000000
1,1784943234102109000,-1.66160786,1.93700004,47.0000000
1,1784943234102109000,-1.67606127,1.94200003,48.0000000
1,1784943234102109000,-1.69024193,1.94400001,48.0000000
1,1784943234102109000,-1.70469582,1.94900000,47.0000000
1,1784943234102109000,-1.71914923,1.95299995,47.0000000
1,1784943234102109000,-1.73333037,1.95700002,46.0000000
1,1784943234102109000,-1.74778330,1.96200001,47.0000000
1,1784943234102109000,-1.76223719,1.97000003,47.0000000
1,1784943234102109000,-1.77641833,1.97599995,46.0000000
1,1784943234102109000,-1.79087126,1.98300004,45.0000000
1,1784943234102109000,-1.80532515,1.98899996,45.0000000
1,1784943234102109000,-1.81950533,1.99800003,46.0000000
1,1784943234102109000,-1.83395922,2.00600004,46.0000000
1,1784943234102109000,-1.84841311,2.01399994,45.0000000
1,1784943234102109000,-1.86259329,2.02399993,45.0000000
1,1784943234102109000,-1.87704718,2.02999997,44.0000000
1,1784943234102109000,-1.89150107,2.04399991,45.0000000
1,1784943234102109000,-1.90568125,2.06100011,45.0000000
1,1784943234102109000,-1.92013514,2.07200003,45.0000000
1,1784943234102109000,-1.93458807,2.08500004,44.0000000
1,1784943234102109000,-1.94795096,2.09500003,44.0000000
1,1784943234102109000,-1.96213210,2.11100006,43.0000000
1,1784943234102109000,-1.97658503,2.12500000,43.0000000
1,1784943234102109000,-1.99103892,2.14100003,42.0000000
1,1784943234102109000,-2.00522017,2.15199995,42.0000000
1,1784943234102109000,-2.01967311,2.16499996,41.0000000
1,1784943234102109000,-2.03412700,2.18099999,41.0000000
1,1784943234102109000,-2.04857993,2.19899988,41.0000000
1,1784943234102109000,-2.06276107,2.21399999,40.0000000
1,1784943234102109000,-2.07721496,2.23200011,40.0000000
1,1784943234102109000,-2.09166789,2.25399995,40.0000000
1,1784943234102109000,-2.10584903,2.27099991,40.0000000
1,1784943234102109000,-2.12030292,2.29099989,41.0000000
1,1784943234102109000,-2.13475585,2.31200004,40.0000000
1,1784943234102109000,-2.14920974,2.33200002,39.0000000
1,1784943234102109000,-2.16338992,2.35800004,39.0000000
1,1784943234102109000,-2.17784381,2.38400006,39.0000000
1,1784943234102109000,-2.19229770,2.41000009,38.0000000
1,1784943234102109000,-2.20647788,2.44000006,38.0000000
1,1784943234102109000,-2.22093177,2.46799994,37.0000000
1,1784943234102109000,-2.23538470,2.49600005,36.0000000
1,1784943234102109000,-2.24983859,2.52399993,36.0000000
1,1784943234102109000,-2.26401973,2.55800009,35.0000000
1,1784943234102109000,-2.27847266,2.59100008,35.0000000
1,1784943234102109000,-2.29292655,2.61800003,37.0000000
1,1784943234102109000,-2.30710769,2.59599996,34.0000000
1,1784943234102109000,-2.32156062,2.55800009,34.0000000
1,1784943234102109000,-2.33601451,2.52200007,35.0000000
1,1784943234102109000,-2.35046744,2.48699999,36.0000000
1,1784943234102109000,-2.36464858,2.45499992,36.0000000
1,1784943234102109000,-2.37910247,2.42000008,37.0000000
1,1784943234102109000,-2.39355540,2.38800001,38.0000000
1,1784943234102109000,-2.40773654,2.35899997,40.0000000
1,1784943234102109000,-2.42218947,2.33400011,40.0000000
1,1784943234102109000,-2.43664336,2.30699992,41.0000000
1,1784943234102109000,-2.45109725,2.28399992,42.0000000
1,1784943234102109000,-2.46527743,2.26099992,43.0000000
1,1784943234102109000,-2.47973132,2.23499990,44.0000000
1,1784943234102109000,-2.49418521,2.21300006,44.0000000
2,1784943234932362000,3.12932086,3.18300009,34.0000000
2,1784943234932362000,3.11377645,3.18799996,34.0000000
2,1784943234932362000,3.09850478,3.19099998,34.0000000
2,1784943234932362000,3.08323312,3.19700003,33.0000000
2,1784943234932362000,3.06796145,3.20000005,33.0000000
2,1784943234932362000,3.05268979,3.20499992,34.0000000
2,1784943234932362000,3.03741837,3.20499992,34.0000000
2,1784943234932362000,3.02214670,3.21300006,33.0000000
2,1784943234932362000,3.00687504,3.22099996,31.0000000
2,1784943234932362000,2.99160337,3.22799993,30.0000000
2,1784943234932362000,2.97633171,3.23399997,33.0000000
2,1784943234932362000,2.96106005,3.24300003,34.0000000
2,1784943234932362000,2.94578838,3.25200009,34.0000000
2,1784943234932362000,2.93051672,3.25999999,34.0000000
2,1784943234932362000,2.91497254,3.27099991,34.0000000
2,1784943234932362000,2.89970088,3.27999997,33.0000000
2,1784943234932362000,2.88442922,3.29600000,33.0000000
2,1784943234932362000,2.86915755,3.25699997,21.0000000
2,1784943234932362000,2.85388589,0.00000000,11.0000000
2,1784943234932362000,2.83861423,2.97000003,8.00000000
2,1784943234932362000,2.82334280,2.82800007,8.00000000
2,1784943234932362000,2.80807114,2.70900011,10.0000000
2,1784943234932362000,2.79279947,2.58100009,9.00000000
2,1784943234932362000,2.77752781,2.42300010,19.0000000
2,1784943234932362000,2.76225615,2.33599997,29.0000000
2,1784943234932362000,2.74698448,2.25300002,31.0000000
2,1784943234932362000,2.73171282,2.18300009,33.0000000
2,1784943234932362000,2.71616864,2.11199999,34.0000000
2,1784943234932362000,2.70089698,2.05100012,36.0000000
2,1784943234932362000,2.68562531,1.99500000,37.0000000
2,1784943234932362000,2.67035365,1.94200003,36.0000000
2,1784943234932362000,2.65508199,1.88800001,36.0000000
2,1784943234932362000,2.63981032,1.83500004,29.0000000
2,1784943234932362000,2.62453890,1.79299998,30.0000000
2,1784943234932362000,2.60926723,1.74899995,40.0000000
2,1784943234932362000,2.59399557,1.70599997,40.0000000
2,1784943234932362000,2.57872391,1.66700006,37.0000000
2,1784943234932362000,2.56345224,1.62000000,32.0000000
2,1784943234932362000,2.54818058,1.58000004,41.0000000
2,1784943234932362000,2.53290892,1.54299998,38.0000000
2,1784943234932362000,2.51736474,1.52800000,40.0000000
2,1784943234932362000,2.50182033,1.50100005,37.0000000
2,1784943234932362000,2.48654866,1.46700001,45.0000000
2,1784943234932362000,2.47127700,1.43900001,45.0000000
2,1784943234932362000,2.45600533,1.41400003,46.0000000
2,1784943234932362000,2.44046116,1.38699996,45.0000000
2,1784943234932362000,2.42518950,1.36399996,45.0000000
2,1784943234932362000,2.40991783,1.34300005,48.0000000
2,1784943234932362000,2.39437342,1.32700002,48.0000000
2,1784943234932362000,2.37910199,1.30700004,49.0000000
2,1784943234932362000,2.36383033,1.28999996,51.0000000
2,1784943234932362000,2.34828591,1.27499998,51.0000000
2,1784943234932362000,2.33301425,1.25500000,51.0000000
2,1784943234932362000,2.31774259,1.24300003,51.0000000
2,1784943234932362000,2.30219841,1.22200000,50.0000000
2,1784943234932362000,2.28692675,1.21000004,50.0000000
2,1784943234932362000,2.27165484,1.19299996,50.0000000
2,1784943234932362000,2.25638318,1.18099999,50.0000000
2,1784943234932362000,2.24083924,1.16600001,50.0000000
2,1784943234932362000,2.22556758,1.15199995,51.0000000
2,1784943234932362000,2.21029592,1.13999999,50.0000000
2,1784943234932362000,2.19475150,1.12899995,50.0000000
2,1784943234932362000,2.17947984,1.11300004,51.0000000
2,1784943234932362000,2.16420817,1.10200000,50.0000000
2,1784943234932362000,2.14866376,1.09000003,51.0000000
2,1784943234932362000,2.13339210,1.07900000,51.0000000
2,1784943234932362000,2.11812043,1.07200003,52.0000000
2,1784943234932362000,2.10257602,1.06299996,52.0000000
2,1784943234932362000,2.08730483,1.04700005,51.0000000
2,1784943234932362000,2.07203317,1.03900003,51.0000000
2,1784943234932362000,2.05676150,1.03299999,51.0000000
2,1784943234932362000,2.04121709,1.02199996,52.0000000
2,1784943234932362000,2.02594543,1.01699996,51.0000000
2,1784943234932362000,2.01067376,1.01100004,51.0000000
2,1784943234932362000,1.99512947,1.00399995,51.0000000
2,1784943234932362000,1.97985780,1.00100005,52.0000000
2,1784943234932362000,1.96458614,0.995000005,53.0000000
2,1784943234932362000,1.94904172,0.985000014,52.0000000
2,1784943234932362000,1.93377006,0.980000019,51.0000000
2,1784943234932362000,1.91849887,0.972999990,52.0000000
2,1784943234932362000,1.90295446,0.972000003,51.0000000
2,1784943234932362000,1.88741004,0.967999995,52.0000000
2,1784943234932362000,1.87213838,0.957000017,53.0000000
2,1784943234932362000,1.85686672,0.957000017,55.0000000
2,1784943234932362000,1.84132230,0.949000001,54.0000000
2,1784943234932362000,1.82605064,0.948000014,57.0000000
2,1784943234932362000,1.81050622,0.940999985,56.0000000
2,1784943234932362000,1.79523456,0.939000010,58.0000000
2,1784943234932362000,1.77996337,0.935000002,58.0000000
2,1784943234932362000,1.76441896,0.935999990,58.0000000
2,1784943234932362000,1.74914730,0.930000007,57.0000000
