metric,n,mean,median,rmse,standard_deviation,p95,maximum,confidence_interval_95_lower,confidence_interval_95_upper
position_error_m,8,0.03908151931309802,0.0500593402773441,0.04999277121889944,0.03117550356169354,0.07069464678761969,0.0707057216944917,0.015986383075092165,0.06217665555110388
heading_error_deg,8,111.13301163665518,111.08442764209235,111.1398768111116,1.23529031248805,112.76830010993092,112.87399548861472,110.2178957667882,112.04812750652216
